0.1601392331199406,0.2083347457393076,0.0,0.18970182826326396,0.10000000000000009,0.5457497669198386,0.7797004816858624,0.9604743083003954,0.9486737877706539,0.05555555555555558
0.12756276226273666,0.15527862719158386,0.0,0.13494755476488152,0.20000000000000018,0.4637532095362338,0.7417054038228235,0.9604743083003954,0.9445562172241975,0.16666666666666652
0.10401429572896444,0.13356330038048658,0.0,0.12378320270270435,0.20000000000000018,0.5037187904370191,0.7605697322817973,0.9604743083003954,0.940768635933688,0.11111111111111094
0.10826163933819645,0.1560261811820426,0.0,0.15152648142567274,0.20000000000000018,0.5037571081912069,0.7633188062391076,0.9604743083003954,0.9468878722584582,0.11111111111111094
0.15216741495265346,0.20791952598172664,0.0,0.1986177576744718,0.10000000000000009,0.5467758196884078,0.7823616328073169,0.9604743083003954,0.9420112953801194,0.05555555555555558
0.11508952650994896,0.15886347196322187,0.0,0.14064012906514076,0.10000000000000009,0.5958466293278954,0.8099150211575945,0.9604743083003954,0.9461909523340919,0.0
0.14260577108870653,0.2016429859744922,0.0,0.1771618575972061,0.10000000000000009,0.5979154621494398,0.8116978971408224,0.9604743083003954,0.9478750461379615,0.0
0.1275229724700574,0.17251389843083165,0.0,0.14871417399234757,0.10000000000000009,0.5973099026445445,0.8113419562879212,0.9604743083003954,0.9499623911586472,0.0
0.130231978981179,0.17284748199126132,0.0,0.14821030203155316,0.10000000000000009,0.5983556250693416,0.8144670650980816,0.9604743083003954,0.9521807384991914,0.0
0.139850235346397,0.18536663697105615,0.0,0.16170129159588556,0.10000000000000009,0.5979849756837412,0.8125638735866707,0.9604743083003954,0.95057766745713,0.0
0.12317359839378474,0.1647293864648956,0.0,0.14045543303143684,0.10000000000000009,0.5957326969135674,0.8093371080471967,0.9604743083003954,0.9502063907401848,0.0
0.11796566737134513,0.16868166294413817,0.0,0.16860144196165927,0.10000000000000009,0.5964837248956498,0.8128102073375769,0.9604743083003954,0.9582537204503623,0.0
